,Source,Target,Weight
20526,26,132,148
76435,27,132,3
41669,30,132,1
8172,34,132,13
8797,36,132,2
40514,40,132,1
76567,42,132,1
25869,45,132,4
56659,49,132,12
86669,53,132,5
82193,58,132,9
31150,59,132,51
80188,60,132,2
51350,61,132,65
30612,64,132,1
47751,70,132,1
24736,71,132,2
47889,73,132,3
15402,74,132,17
27699,78,132,3
80822,82,132,1
53497,84,132,1
1287,86,132,2
35320,88,132,3
73142,89,132,6
730,91,132,2
47291,94,132,2
37739,97,132,2
11850,102,132,1
75473,103,132,2
60878,104,132,37
31329,109,132,6
86181,120,132,1
76731,122,132,4
86126,128,132,1
69582,131,132,24
75222,132,132,2
55545,134,132,2
74916,136,132,2
40121,139,132,1
20082,142,132,63
4834,147,132,17
80290,155,132,1
70948,157,132,1
78253,163,132,1
10197,166,132,1
59247,167,132,1
44387,168,132,1
361,173,132,1
70349,179,132,5
23232,180,132,1
49305,191,132,7
95452,200,132,1
65776,205,132,1
79037,208,132,15
16171,209,132,13
65244,210,132,10
24491,215,132,1
18312,222,132,11
85243,223,132,4
70492,224,132,1
52292,241,132,1
75709,243,132,1
66488,245,132,32
60578,248,132,2
31056,253,132,7
34675,254,132,3
55824,257,132,1
79310,259,132,1
32199,260,132,1
93800,263,132,2
20362,265,132,4
31566,269,132,1
61738,271,132,5
69106,272,132,49
33980,274,132,23
8615,275,132,2
55281,278,132,2
22824,279,132,1
8078,280,132,2
95083,282,132,2
29461,287,132,1
68841,288,132,1
33423,295,132,9
85908,297,132,1
79972,302,132,4
79437,304,132,1
58973,311,132,1
58416,316,132,1
29424,317,132,1
23533,319,132,2
63703,335,132,17
14118,339,132,5
75316,342,132,1
64959,354,132,2
88582,356,132,2
85505,363,132,1
9523,365,132,35
69848,385,132,1
12463,386,132,1
67375,396,132,1
38351,397,132,1
57415,420,132,1
74437,429,132,1
79467,443,132,1
56482,455,132,7
73320,456,132,1
43300,466,132,2
69319,477,132,1
68750,482,132,2
89987,486,132,1
13273,488,132,1
33304,490,132,10
89418,491,132,1
74007,496,132,1
16874,500,132,10
18567,507,132,11
62568,524,132,4
64346,538,132,31
87920,540,132,1
85443,542,132,2
38286,543,132,1
90955,545,132,1
52605,548,132,13
84346,552,132,3
2514,556,132,1
74868,571,132,7
78189,581,132,5
56174,593,132,1
9047,594,132,1
44932,598,132,1
65757,606,132,1
8426,616,132,3
95443,618,132,1
45635,638,132,1
79011,641,132,1
22595,648,132,3
62844,663,132,1
79297,677,132,1
78744,682,132,1
43947,685,132,1
15898,686,132,1
55231,697,132,1
95559,713,132,3
54111,723,132,3
18638,731,132,2
67735,732,132,3
79380,739,132,1
93890,743,132,5
58884,747,132,1
49547,749,132,2
58355,751,132,6
18,753,132,4
2383,767,132,2
87752,779,132,5
42610,791,132,1
8170,793,132,1
94216,798,132,1
67332,831,132,1
27429,832,132,1
66754,836,132,1
94024,838,132,3
58475,846,132,12
48576,853,132,2
90413,857,132,3
22464,859,132,6
21874,864,132,10
33065,875,132,5
53324,877,132,2
81550,884,132,14
11996,885,132,2
11978,888,132,30
36056,896,132,3
7188,897,132,1
57524,933,132,1
56926,938,132,4
82849,949,132,2
82288,954,132,12
70525,964,132,1
24769,966,132,1
73411,969,132,6
32116,979,132,1
88879,3,133,3
64156,6,133,1
29817,9,133,1
31863,52,133,5
68350,55,133,4
2513,58,133,3
21104,63,133,3
43038,64,133,1
84345,70,133,1
46863,130,133,1
77243,135,133,4
32510,142,133,1
47541,207,133,1
57593,208,133,1
32297,242,133,2
76591,260,133,6
20470,280,133,1
34651,284,133,1
51277,335,133,2
87888,342,133,2
17527,537,133,2
65012,548,133,2
81200,743,133,4
36973,749,133,1
45896,751,133,2
85949,767,133,5
45419,851,133,1
29980,3,134,17
33876,23,134,12
91986,26,134,2
61863,53,134,5
12204,57,134,1
56136,59,134,1
82338,62,134,1
70301,63,134,2
220,75,134,1
95404,84,134,7
72381,86,134,11
60367,88,134,1
28859,119,134,2
53408,132,134,2
3841,136,134,1
45641,139,134,3
91513,142,134,1
82060,206,134,1
14062,223,134,4
95653,224,134,1
61156,242,134,4
30838,257,134,1
71003,273,134,1
82534,276,134,1
86432,313,134,1
88646,335,134,2
14309,363,134,1
43192,367,134,1
48255,464,134,1
78805,499,134,2
16977,500,134,1
55078,510,134,1
77355,548,134,1
27905,551,134,1
79510,554,134,1
65360,566,134,1
3790,571,134,5
50290,621,134,1
47624,648,134,1
22408,743,134,1
83165,751,134,1
4778,772,134,6
30303,795,134,3
87361,808,134,2
33422,846,134,4
92951,859,134,3
21875,917,134,1
31968,938,134,3
17488,3,135,140
45100,25,135,1
28288,45,135,1
28000,52,135,1
49415,53,135,3
96120,57,135,1
21389,60,135,1
57922,63,135,2
68027,64,135,1
59504,70,135,4
10452,73,135,1
49040,82,135,1
48515,83,135,1
64415,122,135,4
58392,133,135,4
16188,136,135,3
22938,141,135,11
66886,143,135,1
47409,146,135,2
94101,166,135,1
56108,188,135,1
49669,193,135,1
50682,204,135,1
1715,223,135,1
48275,227,135,2
62525,242,135,1
80762,272,135,1
76011,335,135,5
6549,461,135,1
66431,499,135,6
23613,538,135,2
72998,542,135,1
89988,548,135,1
25519,552,135,1
87389,571,135,1
35580,615,135,1
33085,638,135,1
92065,739,135,1
40637,751,135,2
14777,767,135,25
63792,776,135,1
57736,857,135,3
17226,884,135,2
69850,954,135,1
76763,2,136,1
54959,3,136,81
76294,11,136,4
64558,17,136,2
91193,23,136,6
10848,24,136,6
73838,26,136,2
90535,40,136,1
4451,50,136,1
72683,52,136,5
43770,53,136,5
89461,54,136,2
30946,55,136,2
19633,56,136,1
86889,57,136,3
30394,60,136,1
2637,63,136,1
57291,64,136,2
29843,65,136,2
18604,70,136,15
18026,75,136,1
11616,82,136,2
27387,84,136,1
72685,86,136,1
93710,111,136,2
62483,114,136,1
36404,119,136,2
33893,122,136,1
40679,130,136,2
29211,131,136,2
81704,132,136,2
2315,134,136,1
39906,135,136,3
83040,139,136,2
10560,141,136,1
61490,142,136,1
9985,146,136,1
53088,166,136,1
58335,197,136,8
5218,201,136,1
16976,207,136,2
87983,208,136,1
83657,213,136,2
30601,217,136,1
70269,220,136,3
32957,259,136,14
85490,260,136,2
26541,266,136,1
79790,295,136,1
94739,307,136,2
71610,367,136,1
72861,419,136,1
14523,420,136,1
49048,471,136,1
19374,489,136,1
44325,498,136,6
7633,499,136,40
30361,512,136,1
9684,548,136,5
49416,551,136,1
81310,605,136,1
91774,612,136,1
26715,625,136,1
40451,628,136,2
95664,638,136,1
57905,658,136,1
52625,684,136,1
58726,690,136,1
17839,732,136,1
48504,734,136,1
16470,770,136,1
76773,771,136,3
87526,775,136,1
34416,779,136,1
69739,799,136,2
16123,808,136,4
52905,823,136,1
12093,846,136,28
39324,848,136,1
4569,857,136,3
90064,863,136,1
21590,905,136,5
10839,27,137,1
31306,53,137,2
5660,54,137,1
74386,57,137,1
55751,58,137,1
86198,63,137,6
69548,128,137,1
29947,223,137,2
8369,335,137,1
87499,371,137,1
21864,542,137,1
24500,846,137,2
78310,854,137,1
79746,3,138,1
64453,2,139,4
67383,3,139,404
12777,6,139,3
75762,7,139,1
91856,8,139,3
35936,10,139,8
25011,11,139,1
65505,13,139,1
59137,18,139,1
95126,25,139,11
61477,26,139,31
9515,29,139,1
79019,30,139,1
51017,33,139,8
36736,38,139,1
17979,39,139,2
24129,41,139,1
82446,42,139,1
42317,44,139,4
1193,45,139,3
67808,60,139,22
15024,63,139,4
6163,70,139,3
83540,71,139,77
56234,74,139,4
70939,77,139,12
59587,78,139,1
95547,82,139,1
64765,84,139,1
42454,85,139,1
69807,86,139,3
73992,88,139,1
85583,89,139,4
55969,91,139,2
43267,97,139,1
42187,102,139,4
38170,103,139,2
62634,108,139,1
34063,116,139,2
77130,120,139,15
86790,128,139,2
42145,132,139,1
85871,134,139,3
66015,136,139,2
95753,139,139,6
76652,140,139,5
69312,141,139,1
57523,142,139,10
81873,146,139,7
48440,148,139,7
40790,149,139,1
15203,150,139,3
77769,151,139,31
919,153,139,1
45640,155,139,1
40494,166,139,4
21792,167,139,1
17664,180,139,1
47341,183,139,1
5117,186,139,1
43093,196,139,1
29177,208,139,3
43450,210,139,1
46362,213,139,1
58516,225,139,1
4517,229,139,3
81442,235,139,1
17547,238,139,3
34899,242,139,2
41889,243,139,1
71432,246,139,1
52757,247,139,1
51584,248,139,44
42953,254,139,1
81354,259,139,1
32796,265,139,1
14135,266,139,1
3263,267,139,1
27792,271,139,10
27521,272,139,22
67989,274,139,1
70851,275,139,4
52169,276,139,14
81616,279,139,3
95463,280,139,5
81518,291,139,3
55101,310,139,4
8941,314,139,3
38342,317,139,1
33200,335,139,13
9732,342,139,10
63756,345,139,1
62731,350,139,1
2790,354,139,11
44705,363,139,3
83759,368,139,1
28096,370,139,1
2360,371,139,9
94973,383,139,1
21858,385,139,2
7093,388,139,1
30524,391,139,1
44115,392,139,3
17867,394,139,1
75649,401,139,8
69536,408,139,2
80251,412,139,1
40780,419,139,1
18672,422,139,4
84982,434,139,1
38875,440,139,11
79327,442,139,26
68457,443,139,2
70566,449,139,3
77132,466,139,2
66487,478,139,38
4780,480,139,1
56110,481,139,1
57354,484,139,2
86819,487,139,2
78148,489,139,1
74148,490,139,7
15054,492,139,1
58456,495,139,1
20031,499,139,3
68809,523,139,3
67955,532,139,4
43088,534,139,3
53214,555,139,1
13649,565,139,1
68264,598,139,4
43933,605,139,2
95823,616,139,5
57600,622,139,1
77835,628,139,8
35517,636,139,3
82937,638,139,1
1637,639,139,1
9691,646,139,2
13648,648,139,3
5090,654,139,1
11598,657,139,1
56015,658,139,10
38961,664,139,1
16794,665,139,6
83234,667,139,1
70637,673,139,1
95519,677,139,2
45475,682,139,4
90021,684,139,1
55937,686,139,1
8437,696,139,1
64697,709,139,1
33744,712,139,2
2139,713,139,2
93929,731,139,1
91000,737,139,1
58508,749,139,2
19030,758,139,2
17368,776,139,2
90179,779,139,21
43797,784,139,1
57628,795,139,2
74398,801,139,1
3795,817,139,1
9328,839,139,1
60010,842,139,1
95991,846,139,3
48492,851,139,5
59113,860,139,1
33849,862,139,2
88515,875,139,1
31348,880,139,2
56058,884,139,38
78445,891,139,5
20146,896,139,2
54989,950,139,2
82677,952,139,3
26993,954,139,1
18143,961,139,1
2469,966,139,2
94665,979,139,2
50301,994,139,12
23667,995,139,1
8559,3,140,14
41183,23,140,3
64197,42,140,1
22430,45,140,1
22899,52,140,1
77235,55,140,1
89681,58,140,1
27155,64,140,1
14051,67,140,1
68442,70,140,5
67351,80,140,1
73722,84,140,1
36686,139,140,5
56863,141,140,1
23583,142,140,1
80538,188,140,1
84477,213,140,1
64680,234,140,1
71931,342,140,1
53688,371,140,1
76679,456,140,1
59525,543,140,1
31484,605,140,1
1082,637,140,1
15244,731,140,2
64264,732,140,1
82883,739,140,2
5742,767,140,4
65949,808,140,1
32577,896,140,1
92431,3,141,22
28795,23,141,3
35287,52,141,1
77619,53,141,6
28117,57,141,6
5889,58,141,1
89287,60,141,1
5409,70,141,4
55466,75,141,2
37080,84,141,2
70321,119,141,1
59467,135,141,11
91049,136,141,1
24255,139,141,1
2167,140,141,1
35996,142,141,3
68741,146,141,1
28860,242,141,1
75796,547,141,1
68462,548,141,1
19363,551,141,1
24315,616,141,1
77678,743,141,1
49397,751,141,1
89549,767,141,2
78343,808,141,1
6558,859,141,1
8120,1,142,1
2273,2,142,2
33392,3,142,188
40678,7,142,1
69860,10,142,2
43888,11,142,1
66165,23,142,21
95529,26,142,24
44182,42,142,1
47961,52,142,1
65266,53,142,5
13480,54,142,1
94612,56,142,1
15664,57,142,1
4368,58,142,21
52691,59,142,2
5517,60,142,3
42280,61,142,5
36104,63,142,4
21025,64,142,2
69697,70,142,22
90187,74,142,9
92952,75,142,6
30881,76,142,2
33539,77,142,1
92387,80,142,2
1201,81,142,1
32982,82,142,1
2565,84,142,3
68953,86,142,7
71622,87,142,1
51756,89,142,2
89256,104,142,1
68594,111,142,2
61994,119,142,4
5964,130,142,3
7795,131,142,6
56834,132,142,63
74198,133,142,1
27118,134,142,1
44113,136,142,1
61714,139,142,10
14538,140,142,1
31898,141,142,3
95073,142,142,6
82187,148,142,1
39850,156,142,2
77882,166,142,2
68044,173,142,1
38939,186,142,1
79651,197,142,6
67138,203,142,3
28866,204,142,3
37365,205,142,1
66550,208,142,2
83939,209,142,4
8414,218,142,2
17449,223,142,3
34306,229,142,1
63525,232,142,1
73460,237,142,1
23878,241,142,1
87650,242,142,7
2843,253,142,3
80327,254,142,2
27419,257,142,1
18843,263,142,1
64899,272,142,1
85982,276,142,1
36378,280,142,2
94674,291,142,2
64549,297,142,1
23801,302,142,1
27459,329,142,1
92221,335,142,5
11187,338,142,1
42393,339,142,3
47150,342,142,3
79838,365,142,3
50628,367,142,6
85712,420,142,2
34492,443,142,1
87813,449,142,1
66389,463,142,1
15009,466,142,2
83915,524,142,2
71313,530,142,1
39588,531,142,1
42813,538,142,6
80887,548,142,13
24415,551,142,1
6045,610,142,1
36747,616,142,2
15643,628,142,1
75060,658,142,2
76838,659,142,6
27666,684,142,1
15624,685,142,1
82378,723,142,3
89219,732,142,1
11684,739,142,1
60759,740,142,2
30968,742,142,1
69277,743,142,4
21058,749,142,2
86645,751,142,1
87433,765,142,1
30637,767,142,7
24047,770,142,1
55390,771,142,1
13055,779,142,1
88041,791,142,1
80147,792,142,5
23692,795,142,1
65163,808,142,2
87122,821,142,1
77126,835,142,1
36946,846,142,5
86180,851,142,2
73591,857,142,10
43876,859,142,4
68760,880,142,1
9602,882,142,1
90001,884,142,8
40238,888,142,1
57581,896,142,1
35998,933,142,3
20970,3,143,5
78977,58,143,1
67895,122,143,1
2728,135,143,1
24020,499,143,1
83902,571,143,1
28790,767,143,1
44489,3,144,29
91240,6,144,3
77223,26,144,13
83869,64,144,1
45515,70,144,2
21157,128,144,1
82809,272,144,1
71827,835,144,1
89460,896,144,2
7413,6,145,2
56410,8,145,1
14021,44,145,1
56355,45,145,1
27618,70,145,2
34131,108,145,1
73752,118,145,1
18901,146,145,1
45674,147,145,1
962,208,145,2
27556,640,145,1
16392,727,145,1
69423,3,146,418
66206,6,146,18
68851,8,146,8
13155,10,146,4
33951,11,146,2
63150,13,146,1
65594,15,146,1
73904,18,146,1
56720,22,146,8
72564,24,146,3
52456,26,146,34
58642,27,146,1
29624,28,146,1
56265,30,146,1
17006,34,146,1
66772,39,146,1
78647,42,146,4
26426,44,146,2
43844,45,146,6
95737,46,146,1
5503,47,146,2
43281,50,146,1
22341,53,146,1
21764,58,146,2
65718,60,146,1
12671,64,146,2
86381,70,146,3
92728,71,146,3
59627,72,146,1
79329,82,146,2
35612,87,146,1
5381,89,146,1
78722,91,146,9
61789,94,146,7
66164,97,146,4
62692,102,146,7
88546,108,146,1
4833,110,146,6
25671,111,146,3
68262,120,146,2
12543,122,146,26
18659,123,146,1
16337,126,146,2
92562,128,146,4
66182,130,146,1
61498,135,146,2
43119,136,146,1
8371,139,146,7
78229,141,146,1
10539,145,146,1
39273,148,146,2
4552,151,146,1
85075,153,146,1
62434,155,146,1
4036,156,146,1
60104,158,146,1
47148,160,146,1
20806,162,146,1
24634,166,146,2
30777,167,146,4
12568,168,146,6
9326,175,146,2
8747,180,146,1
93007,181,146,1
101,190,146,1
20240,196,146,3
45395,207,146,1
80358,208,146,2
85774,213,146,4
73773,229,146,1
52598,238,146,1
20124,254,146,1
47643,259,146,2
7524,263,146,1
12180,267,146,1
64681,268,146,1
11605,272,146,49
8344,279,146,1
76461,280,146,2
10514,285,146,1
50903,288,146,1
73607,302,146,2
42965,334,146,1
49264,335,146,20
5018,337,146,1
46778,342,146,7
761,354,146,1
12187,370,146,3
32139,371,146,1
43696,374,146,1
39471,391,146,1
67386,394,146,3
26590,398,146,4
62201,401,146,1
61181,403,146,1
60606,408,146,3
40400,411,146,1
78186,412,146,1
2886,422,146,1
8391,428,146,1
51510,432,146,1
92077,434,146,1
84389,440,146,4
18856,445,146,2
61960,461,146,1
61387,466,146,1
31172,475,146,3
30630,480,146,3
80216,489,146,3
57544,491,146,2
76324,501,146,1
77722,523,146,4
56983,571,146,3
89263,573,146,1
60301,580,146,3
6035,597,146,1
73273,611,146,1
72695,616,146,3
77733,626,146,1
60183,638,146,2
66291,639,146,1
46309,640,146,3
71486,644,146,2
86913,648,146,5
92416,654,146,1
25280,658,146,2
83061,660,146,1
32661,665,146,1
93718,673,146,2
1310,677,146,1
46982,686,146,3
17620,695,146,1
93820,696,146,2
59973,725,146,1
53254,732,146,1
70039,738,146,8
20748,749,146,1
70051,767,146,2
12838,775,146,1
55960,779,146,13
55401,784,146,1
24871,791,146,2
84246,799,146,1
31162,803,146,1
48965,807,146,2
743,835,146,1
39812,851,146,2
27251,857,146,1
44961,861,146,1
35947,863,146,1
88040,865,146,8
55970,882,146,1
75807,883,146,4
90828,884,146,21
44378,895,146,1
18094,896,146,3
21836,897,146,2
26388,919,146,1
42099,964,146,1
59141,995,146,1
43390,2,147,10
56964,3,147,58
78601,6,147,3
25548,10,147,6
21540,11,147,3
62095,13,147,6
86334,18,147,1
17696,23,147,2
24402,24,147,1
64886,26,147,2
91281,42,147,3
17338,52,147,1
2819,70,147,1
51436,80,147,1
26221,82,147,9
89153,89,147,3
53783,97,147,2
59169,108,147,1
49294,109,147,1
17224,110,147,3
6044,112,147,5
37555,116,147,1
15410,117,147,2
8700,128,147,1
12530,132,147,17
94413,145,147,1
88250,151,147,2
81466,166,147,1
18327,167,147,2
5731,173,147,1
58214,183,147,1
32672,196,147,4
75700,200,147,1
95888,210,147,5
54362,241,147,20
24046,272,147,10
1946,273,147,5
28061,287,147,1
86365,307,147,1
59708,323,147,1
36685,335,147,2
20062,342,147,1
79219,354,147,1
35581,357,147,2
16886,358,147,1
27080,391,147,2
64249,412,147,1
42348,440,147,1
47243,481,147,1
16863,482,147,1
42626,490,147,1
45069,491,147,1
41136,503,147,1
85808,540,147,1
60068,577,147,1
95786,660,147,4
20227,665,147,2
52378,698,147,4
50489,705,147,1
3145,775,147,1
68026,795,147,1
5836,839,147,2
7612,874,147,1
78486,883,147,1
59537,884,147,14
31899,895,147,1
61328,912,147,4
87323,938,147,1
84562,1,148,1
37417,2,148,1
94553,3,148,479
93985,8,148,29
84375,10,148,7
49094,18,148,2
51689,23,148,2
27509,26,148,55
83432,27,148,1
34719,30,148,1
88303,34,148,1
34151,35,148,1
3177,39,148,1
53868,42,148,5
74034,46,148,1
66328,47,148,1
37514,64,148,1
64988,70,148,2
17792,71,148,2
8459,74,148,1
63869,80,148,1
8110,86,148,1
749,89,148,2
7531,91,148,1
40188,94,148,2
44718,97,148,13
4911,102,148,4
44500,106,148,1
78902,115,148,1
8095,139,148,7
27047,142,148,1
52868,146,148,2
60844,148,148,4
31826,149,148,2
87833,150,148,11
25935,151,148,1
31253,154,148,1
87259,155,148,5
25360,156,148,2
87620,159,148,1
52294,167,148,4
2205,176,148,1
30162,180,148,1
27749,182,148,1
14752,185,148,4
42230,191,148,3
88304,200,148,1
42913,231,148,1
82741,243,148,3
58030,244,148,1
67504,248,148,9
76165,272,148,4
15023,280,148,3
31516,310,148,2
65842,311,148,2
51095,312,148,1
22101,313,148,1
16230,315,148,1
65292,316,148,1
77849,323,148,1
70605,335,148,3
23175,357,148,2
83383,370,148,1
46104,437,148,1
69622,439,148,1
54907,440,148,1
92777,441,148,1
24928,443,148,1
10727,445,148,5
91059,472,148,1
42052,483,148,1
20497,492,148,1
51870,598,148,2
1613,616,148,9
68219,621,148,1
38597,638,148,1
11308,665,148,4
34798,667,148,3
72405,677,148,2
71837,682,148,1
95689,684,148,1
57518,686,148,1
24325,696,148,1
41771,709,148,4
88417,713,148,5
87308,719,148,1
45187,738,148,2
42456,749,148,1
81775,765,148,1
80794,779,148,8
29388,859,148,1
66612,865,148,1
90667,871,148,1
66412,874,148,2
46365,877,148,1
16429,884,148,33
65831,895,148,1
8046,908,148,2
11902,966,148,1
23265,994,148,1
49991,2,149,1
11246,3,149,76
61549,18,149,2
39887,26,149,29
66251,42,149,4
64085,77,149,1
89734,84,149,1
17288,102,149,1
20781,139,149,1
73210,148,149,2
19385,149,149,12
4195,150,149,8
13551,151,149,3
23625,152,149,3
43733,154,149,1
74739,155,149,4
25538,163,149,3
39735,167,149,7
32806,241,149,1
79855,248,149,4
77652,316,149,1
65463,323,149,1
1887,408,149,6
69929,491,149,1
58099,504,149,1
59422,533,149,1
60046,677,149,11
75798,713,149,1
24144,785,149,1
63443,801,149,1
6371,859,149,3
5578,884,149,9
27496,908,149,6
67058,912,149,1
15622,992,149,1
12567,2,150,1
23039,3,150,281
72077,4,150,1
19808,6,150,1
22493,8,150,1
59539,10,150,15
15785,15,150,2
83249,16,150,3
2707,26,150,108
59191,35,150,1
28883,42,150,3
90330,45,150,1
42682,71,150,1
30118,77,150,1
67276,88,150,1
32390,91,150,2
15382,94,150,1
76012,102,150,17
19581,106,150,1
21861,120,150,1
46103,128,150,5
58226,139,150,3
34091,148,150,11
6973,149,150,8
62984,150,150,40
36145,151,150,2
38697,153,150,6
6396,154,150,6
16023,155,150,6
50360,156,150,2
77057,167,150,1
27003,176,150,1
89680,185,150,1
67217,191,150,1
68974,193,150,1
43362,194,150,1
45867,244,150,1
23029,246,150,3
61488,272,150,2
54718,279,150,2
56820,285,150,1
86841,287,150,1
27279,302,150,5
10404,356,150,1
94683,357,150,2
71681,359,150,1
86048,408,150,9
40967,419,150,2
42036,434,150,2
79704,440,150,1
20544,442,150,1
94226,444,150,1
11518,466,150,1
33815,476,150,1
31188,488,150,1
33825,489,150,2
67898,530,150,1
46993,533,150,2
24040,561,150,1
36422,573,150,1
26363,616,150,1
16462,639,150,1
38654,658,150,1
95536,664,150,1
49336,696,150,1
63504,713,150,9
17557,749,150,1
66839,758,150,8
34016,795,150,1
20616,809,150,1
84333,832,150,3
50448,835,150,1
67293,847,150,1
40291,863,150,1
41434,874,150,1
68011,881,150,1
93582,884,150,6
85334,897,150,1
32851,908,150,2
36215,966,150,1
10664,3,151,53
71899,10,151,7
44561,11,151,1
86254,13,151,1
71556,22,151,1
64105,23,151,1
15074,26,151,8
22303,30,151,1
4500,33,151,1
56552,42,151,2
30904,47,151,2
28374,60,151,3
27493,70,151,2
30275,71,151,1
41970,82,151,3
7365,97,151,3
88647,102,151,2
55912,112,151,1
23777,120,151,5
58588,128,151,1
45755,139,151,31
40283,146,151,1
24196,147,151,2
12743,148,151,1
90795,149,151,3
75266,150,151,2
18821,154,151,1
3662,155,151,4
62822,156,151,2
50535,163,151,5
64729,167,151,2
67575,180,151,1
54450,187,151,2
45886,210,151,1
7995,241,151,6
35424,246,151,1
13321,247,151,1
36751,248,151,1
73846,272,151,1
42162,279,151,1
41616,297,151,1
85755,313,151,1
6489,316,151,1
29061,319,151,1
90483,323,151,2
5928,350,151,1
91183,363,151,3
37669,367,151,1
88944,398,151,1
25929,401,151,1
92384,440,151,7
10337,444,151,9
32797,447,151,3
93091,480,151,1
73060,495,151,1
85802,501,151,1
19140,534,151,1
84700,566,151,1
26193,638,151,1
53089,648,151,1
70061,665,151,1
34996,677,151,1
12319,679,151,1
61787,696,151,1
4496,709,151,1
73403,723,151,1
11421,758,151,1
46782,775,151,1
93476,779,151,6
38426,801,151,1
41805,859,151,1
58927,884,151,5
92099,912,151,1
10857,994,151,3
85098,149,152,3
54429,908,152,1
21594,3,153,11
24439,6,153,1
30543,25,153,1
74129,74,153,1
21256,89,153,1
75069,97,153,1
60280,102,153,1
63704,139,153,1
93796,146,153,1
47093,150,153,6
21495,155,153,3
75279,163,153,1
58634,166,153,1
3676,168,153,1
11322,196,153,1
20888,210,153,1
23965,243,153,2
33500,248,153,2
27796,259,153,1
91997,272,153,3
18257,302,153,1
3675,311,153,1
54605,312,153,1
15315,335,153,5
54090,364,153,2
50517,443,153,1
68582,488,153,1
92335,490,153,2
24082,640,153,1
82625,709,153,8
29562,713,153,2
